chunk_id,user_id,cutDirDeviation_mean,cutDirDeviation_std,cutDirDeviation_min,cutDirDeviation_max,cutDistanceToCenter_mean,cutDistanceToCenter_std,cutDistanceToCenter_min,cutDistanceToCenter_max,wasCutTooSoon_mean,wasCutTooSoon_std,beforeCutRating_mean,beforeCutRating_std,beforeCutRating_min,beforeCutRating_max,afterCutRating_mean,afterCutRating_std,afterCutRating_min,afterCutRating_max,saberSpeed_mean,saberSpeed_std,saberSpeed_min,saberSpeed_max,cutAngle_mean,cutAngle_std,cutAngle_min,cutAngle_max
chunk1,02212882-d6dd-4b98-a1ca-7bd439e14aab,1.0295323111559289e-17,1.00000982970044,-12.211580119826095,11.137576138762748,8.766722311603309e-17,1.00000982970044,-4.360438856140244,4.926768056512271,2.8620430774194816e-17,1.00000982970044,2.1988055725381844e-17,1.00000982970044,-8.317875387473817,4.58805413982491,-1.4117055307518652e-16,1.00000982970044,-4.670136564697371,2.5090317939186355,-2.974010445582083e-17,1.00000982970044,-5.61707313845146,4.090890514752952,-7.610125180443409e-17,1.00000982970044,-7.102286143308931,3.29945112305845
chunk1,0221a35c-8617-4381-a86c-3f91edf366a2,-1.2914534689608084e-17,1.0000004159373033,-12.766388071279756,14.00045822020635,5.988977652584346e-18,1.0000004159373033,-2.1295546479674567,3.1698424565216983,-1.1589689934892074e-16,1.0000004159373033,-2.0911951579079247e-17,1.0000004159373033,-7.468019333353602,1.5164676519454623,-1.451694265033705e-16,1.0000004159373033,-5.47451076924356,3.792739084655455,1.7205533796041885e-17,1.0000004159373033,-10.763226752205728,12.889836830937654,5.588585412845897e-17,1.0000004159373033,-3.117165453838992,6.175142259054191
chunk1,0221e7d5-d5ff-481a-a82b-24524f538b7e,7.795424201369808e-19,1.000001780923284,-10.103089529800917,11.631043905114929,-2.0946566315996275e-17,1.000001780923284,-3.4851216131666285,3.9584374604572874,-7.853129890190591e-17,1.000001780923284,-6.9199620534958614e-18,1.000001780923284,-7.310917101637969,1.2262014754791557,-1.7619665570100208e-16,1.000001780923284,-5.063031223710163,5.577583487606457,4.109745118010802e-17,1.000001780923284,-5.994982304578884,5.770532019416194,4.664526187973511e-17,1.000001780923284,-2.487870135551971,6.431455210352085
chunk1,02221216-e510-4fc3-8fc4-d2861a62ef84,9.516774606473471e-18,1.0000010227202416,-9.277677109064909,8.37451497690315,4.4043893605505184e-17,1.0000010227202416,-4.769765016105692,5.7462477463242605,-3.7846197441996767e-17,1.0000010227202416,-7.505554461427139e-17,1.0000010227202416,-10.87150123130579,1.2764710510037516,-8.43478912582755e-17,1.0000010227202416,-6.234627660565417,4.368739192783521,-3.7185140886741565e-18,1.0000010227202416,-5.974624973067712,6.646888820090651,4.397226826399678e-17,1.0000010227202416,-7.237717183515972,6.426513742086909
chunk1,0222847c-32ee-42fa-9532-9b37997ceb61,1.230643891726958e-16,1.0000253315263554,-7.499030370840375,5.758128626116455,-4.252133373608685e-18,1.0000253315263552,-2.829392894410389,2.941157205085232,3.0496120571040064e-17,1.0000253315263552,-1.0548215514372656e-16,1.0000253315263554,-2.6118103381865487,1.226176263571516,-1.6078027786767561e-16,1.0000253315263552,-2.931840809303364,2.617300980906136,-4.116020109532852e-17,1.0000253315263552,-1.7893501790438635,3.530808616029568,-7.582971182935489e-17,1.0000253315263552,-3.0944344097622696,3.556596723029422
chunk1,0222d606-e77f-416a-abac-ee866a777028,-2.385616202789462e-18,1.0000009169647184,-15.646854163758508,14.80039720783228,-1.1735933469938479e-17,1.0000009169647184,-2.8327108635344977,2.997342620673773,-9.897609769763209e-17,1.0000009169647184,-6.997354503077834e-18,1.0000009169647184,-4.414265895802193,1.298217054248487,-1.203763164654198e-16,1.0000009169647184,-6.142801767309668,4.413941602049516,-5.502997748814965e-17,1.0000009169647184,-5.802104713231356,4.997352288287633,5.391158766798037e-17,1.0000009169647184,-2.2661425527990424,5.974023350444837
chunk1,0223500e-9eee-4844-aedb-504251a455b4,2.699565324730499e-18,1.0000008735741632,-12.19649498415901,13.14502933721027,-1.7477377966442244e-18,1.0000008735741632,-3.2173729531688213,3.6259614769493895,-1.7841391000778416e-17,1.0000008735741632,-2.218791951521517e-17,1.0000008735741632,-4.748145482713676,1.400438301777663,-1.2804630683790116e-16,1.0000008735741632,-4.319515000447143,4.282198515674992,3.974450480730304e-18,1.0000008735741632,-8.984773376278296,5.3230232522500565,3.8276165744950044e-17,1.0000008735741632,-2.6461719556525947,5.050918599570523
chunk1,0223aeb3-d48b-443f-bb36-b3531f6da655,3.828318868166646e-20,1.0000191605752022,-3.736768331185716,16.90871043641906,2.6568603574433255e-18,1.0000191605752022,-2.6299972784750354,2.648852699228963,-2.931055153339598e-17,1.0000191605752022,-4.375204470127648e-17,1.0000191605752022,-2.8420233617473105,1.0793936209302797,-3.0398821956829134e-16,1.0000191605752022,-3.717842562255891,4.969006438552656,4.025175349377208e-18,1.0000191605752022,-3.306959809856373,3.273218004645896,7.293283764235538e-17,1.0000191605752022,-2.4554300323987475,4.495561242491229
chunk1,0224c7aa-0162-4041-848c-87e6fc6ce4ba,-5.1311624427550486e-17,1.0000071722377024,-11.342393789576496,6.790259101870902,5.161420694279675e-18,1.0000071722377024,-2.3240272466323826,2.441587749024176,-4.030866911574189e-17,1.0000071722377024,6.479406429110238e-17,1.0000071722377024,-4.434136822121944,1.221239877546041,-1.089177614420002e-16,1.0000071722377024,-4.629394638213695,4.291676901214345,7.694015507017827e-17,1.0000071722377024,-5.596611441311783,6.263885111087252,6.81021670794987e-17,1.0000071722377024,-2.098917330496774,5.206776651079638
chunk1,022560b4-ddb9-4e89-81a9-4c89b52e4d66,3.8976581866621396e-18,1.0000026396333022,-7.685928276398855,13.106867769698948,2.591356580117291e-18,1.0000026396333022,-3.729838929673238,1.8259942133424656,-3.2589331145354624e-17,1.0000026396333022,3.3642944348031097e-18,1.0000026396333022,-2.1725306780685485,1.6494694613888032,-1.5053107585297e-16,1.0000026396333022,-4.305787014444099,5.077042832463615,-4.707338063539896e-18,1.0000026396333022,-5.264295989907527,7.178423264539643,4.295922658517316e-18,1.0000026396333022,-2.360546150956732,2.810104752552538
chunk1,0225e609-8a9a-49bd-a3f7-c77204e3ea58,2.2103605018945766e-19,1.0000012451028548,-10.865381524194968,10.891769660015136,1.52637211656628e-17,1.0000012451028548,-3.637274542884227,4.90670088370955,-2.1853660798652574e-17,1.0000012451028548,-2.2227117033232368e-17,1.0000012451028548,-4.2386486784200965,1.2417745501862645,-1.1091645847209699e-16,1.0000012451028548,-12.572331289288249,22.44502536377828,2.830780287704268e-18,1.0000012451028548,-6.566943378248777,7.435584643283541,1.864252553942056e-17,1.0000012451028548,-3.067143198099773,4.380535458486943
chunk1,0226a010-e3f0-43a5-a472-3055d3680bfb,-9.853338044663828e-18,1.000015063303534,-4.5973567953565215,12.587783479576794,7.445190253707292e-18,1.000015063303534,-4.109132905582122,4.570641325534544,-6.059000181537936e-17,1.000015063303534,-4.70742723386358e-17,1.000015063303534,-4.666258031583467,1.0119388607534991,-4.132264546541578e-16,1.000015063303534,-4.762758460564613,5.339239961134596,-9.650150574801871e-18,1.000015063303534,-3.857633915520008,3.914152933318999,9.231233198666723e-17,1.000015063303534,-4.213905860134834,6.98183534308468
chunk1,0227470a-6154-454d-b02a-650a72f30b23,1.8112914319905876e-17,1.0000034863552771,-12.822370921921012,14.449031027063455,1.4324940219731528e-17,1.0000034863552771,-4.608671098254468,3.5141152079926767,-5.4989924988714804e-17,1.0000034863552771,1.1808268518987276e-17,1.0000034863552771,-10.649859439669694,2.957086008906991,-8.964324506805018e-17,1.0000034863552771,-4.460325266062261,4.305418953028057,-2.3531838378344385e-16,1.0000034863552771,-4.46392342638484,3.876619386757424,6.872948357765379e-17,1.0000034863552771,-2.683011941666709,7.638731327412364
chunk1,0227820a-a57b-4058-82f3-66a1ec07de32,9.756792953784335e-17,1.0000328790544073,-9.586965700446644,2.698798350476349,6.424225813191332e-18,1.0000328790544073,-3.022032661462513,3.40210038721617,1.009041468067393e-16,1.0000328790544073,-2.2475665025412285e-16,1.000032879054407,-5.7418817182333655,0.9176293131848314,-2.0358955622531802e-16,1.0000328790544073,-3.872767997795216,2.7188217380172244,8.565829091097933e-16,1.0000328790544073,-4.045831334657077,7.077977116232149,-2.3676192224252416e-16,1.0000328790544073,-4.3564597959675,4.133240655771015
chunk1,02286023-ad30-45c4-9101-6658aa62cc40,1.1892691264767968e-17,1.0000169605074596,-4.139424099128129,8.986809394036513,-5.592351655535285e-19,1.0000169605074596,-2.904927424041354,3.158758898265558,-8.254838268641984e-17,1.0000169605074594,5.36724537929985e-17,1.0000169605074596,-2.577234494452824,1.0823056962877324,-5.342296335718758e-17,1.0000169605074596,-4.196311394710861,3.282338858869545,-3.019116715314908e-17,1.0000169605074596,-3.969990426505884,3.31657445476949,5.193920136911963e-17,1.0000169605074596,-2.9626214217519067,3.5734862042050914
chunk1,02287929-afc0-42b2-b6c9-5ebcbc9ed35a,7.430458883605517e-18,1.0000031440756967,-13.280741088573947,10.565928898158964,8.453556313391196e-18,1.0000031440756967,-4.487839299264821,5.459502146150314,1.6443559782444154e-17,1.0000031440756967,-4.4941064291627986e-17,1.0000031440756967,-17.25304482430728,1.2184016963672986,-1.6527788172006516e-16,1.0000031440756967,-4.941275951267026,3.6557991484899817,-4.0980619583900816e-18,1.0000031440756967,-4.257167080835068,6.775062232407594,4.2660125992435036e-17,1.0000031440756967,-3.804007714422741,4.502022791894845
chunk1,022944c9-e813-444c-976a-4200181f3772,6.0340380828724485e-18,1.0000004349088267,-13.737173743593235,11.903813609828411,4.037679126222015e-18,1.0000004349088267,-4.971960006907536,5.895570667165071,1.31916085543743e-17,1.0000004349088267,-1.517918311832992e-18,1.0000004349088267,-7.822596513586493,2.268622531904607,-1.1169155703888956e-16,1.0000004349088267,-8.05848127015386,18.84580997740685,2.6224257775943093e-17,1.0000004349088267,-10.467559554990032,57.24299416657902,-3.785662238681865e-17,1.0000004349088267,-5.831775857107918,5.065805579055494
chunk1,022b3072-ad63-435e-b03c-b4b27402f932,-3.2601510760476465e-17,1.0000022253154106,-18.749246331402432,8.59358006836444,6.761289497613298e-18,1.0000022253154106,-3.261686186831161,3.975867982465021,-9.712315950830017e-17,1.0000022253154106,1.594702892054589e-17,1.0000022253154106,-10.324800406472662,1.3129949622390835,-1.3375109588004416e-16,1.0000022253154106,-4.688719035925801,4.137322296654551,-5.995314521207746e-18,1.0000022253154106,-5.867056273143159,7.999634460433905,7.458325799671793e-17,1.0000022253154106,-3.442347553642023,7.18532831859626
chunk1,022b5d3f-d975-478f-ab82-670f526b5aed,-6.994049837053318e-18,1.0000049992876017,-8.304684328462313,9.147393389737296,-2.191751088307894e-17,1.0000049992876017,-2.4866713892078494,3.103748783499604,-3.3464318764047676e-17,1.0000049992876014,-2.1751557433914856e-17,1.0000049992876017,-4.0575582202297085,2.317969871947429,-6.065688759039291e-17,1.0000049992876017,-4.207028293952145,3.960085527876562,-1.7091540179126665e-17,1.0000049992876017,-6.460144193109304,5.723544360564508,3.196019218466749e-17,1.0000049992876017,-2.650735749861152,4.597010664212259
chunk1,022cb345-c7c3-4835-989c-f5040f570d99,-1.1999935332169597e-17,1.0000485377988393,-6.538967128823868,7.032348290757273,-3.157594119735691e-18,1.0000485377988393,-2.77540645022474,2.3531939574637626,-4.2180284589233766e-17,1.0000485377988393,9.16726088038623e-17,1.0000485377988393,-3.569644017614724,0.936077519509864,-1.43331064138173e-16,1.0000485377988395,-3.594934519155194,3.22285116090578,-2.1303522375063186e-16,1.0000485377988393,-4.751386394948599,3.7924775903124535,9.185581392343741e-17,1.0000485377988393,-2.07234584384589,4.028127096930529
chunk1,022ce9dc-3fc3-4d55-b8ef-81a5b35d7312,-3.1581990298003836e-17,1.000007190080565,-9.135292713506823,12.071503142399417,-2.2761320173826744e-17,1.000007190080565,-4.349316712574855,3.929865915781956,2.9158501203252553e-17,1.000007190080565,4.198000378556318e-17,1.000007190080565,-2.52955623353617,1.2554944112190791,-1.5645154747944256e-16,1.000007190080565,-3.8622710786553,5.143357989985033,-9.433826435410893e-18,1.000007190080565,-7.051889687669631,5.908345444139799,2.1844130131050322e-17,1.000007190080565,-4.56578133576773,6.794231617786303
chunk1,022e2e56-45c8-43da-b1a1-5d4be544129e,2.025467125005041e-17,1.0000031875100606,-8.883355285386983,14.387554994793476,8.706371464602217e-17,1.0000031875100606,-4.345902540491877,9.088497716155038,2.5402430513774116e-17,1.0000031875100606,-1.4429513544390213e-16,1.0000031875100606,-6.877672970767927,10.935649389856568,-1.7543254984782154e-16,1.0000031875100606,-5.089098301378956,4.072591439590223,8.066046691924028e-17,1.0000031875100606,-4.704424129923798,5.72166380012857,-1.559945521234205e-16,1.0000031875100606,-4.246950047513118,11.839788865019544
chunk1,022e5a6e-9ac3-49ec-b4a2-9eab466016e2,4.407286857922159e-17,1.000022078710606,-5.008997074550457,5.67295144698996,3.969879477818041e-17,1.000022078710606,-3.800296070045595,5.218405265209823,-8.649611448088605e-17,1.0000220787106058,-2.1543630962236556e-16,1.000022078710606,-5.657746556897011,0.6850849297025438,-1.3629854176559028e-16,1.000022078710606,-7.170091919665741,4.184162639922455,4.3140206723633934e-19,1.0000220787106058,-4.383363349757511,3.4562024586695217,3.425724597554022e-17,1.000022078710606,-2.282113327118261,3.572769369486605
chunk1,022ecb60-17a2-4722-8d0d-b64f662bf313,3.478864907037869e-18,1.0000015336423622,-10.97829749797828,11.547778411092349,4.426165928528713e-17,1.0000015336423622,-4.434860697308934,5.174954047722414,-9.500432958927219e-17,1.0000015336423622,-7.253405715814133e-18,1.0000015336423622,-15.081318597804357,1.2695256526031122,-8.870903851648434e-17,1.0000015336423622,-5.287893904052864,4.160078093427508,6.19869371471915e-17,1.0000015336423622,-5.214022291814553,4.934674595965978,7.973080615884974e-17,1.0000015336423622,-4.06310662571581,6.749464808960216
chunk1,022f228f-d8da-4608-99e3-8874951419b0,2.4512843810689176e-17,1.000005405916776,-4.84183405278597,5.894887062355543,1.235425001643198e-17,1.000005405916776,-3.718597074050363,4.789582636491785,2.5063802129573996e-17,1.000005405916776,4.982946858931571e-17,1.000005405916776,-5.0729904088430295,1.252982075154195,-1.590008391831595e-16,1.000005405916776,-4.305211220969343,3.1215540566543787,-5.94765281896096e-18,1.000005405916776,-5.247928152070146,5.339816268297649,-3.0454551171211735e-17,1.000005405916776,-3.3914278067889683,3.853456114812514
chunk1,022f9c5d-750a-40c3-8066-418e2473f5c6,-3.2405819887629815e-17,1.0000177580466163,-6.036713958005654,7.670690068084704,1.1300561809055292e-17,1.0000177580466163,-3.017864786190718,2.330445872819768,-1.2262647322457068e-17,1.000017758046616,2.57736400282871e-16,1.0000177580466163,-2.930803219442252,5.35526100499601,-1.5622652118544461e-16,1.0000177580466163,-3.4411252994142147,2.80762249799105,7.11958066067623e-17,1.0000177580466163,-3.341149280444864,4.933699888221819,9.176876327423338e-17,1.000017758046616,-6.06999595643049,2.9219377130036333
chunk1,022fd563-341c-4099-8efa-6350de3ec049,-2.834413590621655e-17,1.0000002026219894,-15.328556277269197,15.192902090798851,8.064941144058994e-18,1.0000002026219894,-7.855452266331738,7.10013084261233,7.059226834540363e-18,1.0000002026219894,1.0347578961377193e-17,1.0000002026219894,-7.251151288307113,4.440790458244483,-1.3572207724483417e-16,1.0000002026219894,-8.422827915238797,10.868452571094055,-3.4068906856293745e-18,1.0000002026219894,-10.480577018399698,10.170451191779614,1.0935459464474194e-17,1.0000002026219894,-5.208094117034121,6.183763547738193
chunk1,023104a2-9b22-4778-be00-f19cb90ec6ce,2.011472384004735e-17,1.0000090844261142,-6.355369116307109,8.922276388109335,-2.441156833363147e-17,1.0000090844261145,-2.3273851165771564,2.5979713940238898,-9.513747993540245e-18,1.0000090844261142,1.0278236595162582e-17,1.0000090844261142,-2.3539724103690856,1.123316475335738,-3.7417581952755546e-17,1.0000090844261142,-3.5166293932246653,2.903903452312047,-3.1472371946933293e-17,1.0000090844261145,-3.5241277263868915,3.509227172419453,-8.024104636553185e-18,1.0000090844261142,-3.1992260292868875,3.4355124287224563
chunk1,02310788-8252-4807-a99b-ab66b1e06184,-6.857923715761821e-18,1.0000069625034378,-15.430338091252636,8.35279930893827,-1.989818217889324e-17,1.0000069625034378,-1.6979068384810323,1.462458354496233,-6.98778521083035e-19,1.0000069625034378,7.862533787582138e-17,1.0000069625034378,-1.424874496465412,4.047476641387307,-1.1912241321741514e-16,1.0000069625034378,-3.251627470268644,2.584686552445925,4.017512705173635e-17,1.0000069625034378,-5.89017628420561,6.929499647601476,-2.645154976931577e-18,1.0000069625034378,-3.50347887455236,1.0153503512264397
chunk1,0231ea3d-98e1-4f5a-aff8-f931dec74454,-1.7877051408583892e-17,1.0000003322912128,-10.85157081217004,10.900771901846698,1.7148148608250344e-17,1.0000003322912128,-5.358470120865669,6.530830139726621,-7.90964335336971e-17,1.0000003322912128,-1.7124800762768682e-18,1.0000003322912128,-12.808606975875634,1.438439908105016,-1.869400493835575e-16,1.0000003322912128,-9.29337329442376,6.336360932931076,3.29344118096832e-18,1.0000003322912128,-7.68766313794297,6.636138793800356,1.0054081931007878e-16,1.0000003322912128,-6.049753348993344,7.685821847871627
chunk1,023231dc-3000-4ce9-9851-bc95354c9be1,-3.1924335969397153e-18,1.0000001629876418,-63.21103823008405,20.74020012224261,9.25329517957419e-18,1.0000001629876418,-3.581488019990656,4.78037315379073,-1.0671154225108423e-16,1.0000001629876418,-6.564238921005278e-20,1.0000001629876418,-13.68096835966011,2.033541328668632,-1.3911089756690634e-16,1.0000001629876418,-6.287147937241896,6.225209329418667,5.790045090376544e-17,1.0000001629876418,-11.625442740241157,8.502766760729708,8.260563239883882e-17,1.0000001629876418,-3.891274743500128,8.388757020290923
chunk1,02332dc4-d4a3-4eed-a957-f696f67cde51,-3.1740916508102835e-19,1.0000003422493275,-42.87053245202391,13.4656488979604,9.608538297466434e-18,1.0000003422493275,-4.419777600093168,5.419267916861773,-1.2173669960599517e-17,1.0000003422493275,1.3510874112424563e-17,1.0000003422493275,-21.18113930530628,2.3912220452819954,-6.432714801474805e-17,1.0000003422493275,-7.174520594953195,3.8904126030975177,6.216429186765831e-18,1.0000003422493275,-5.302590955006932,4.68497170301932,2.2418934467724153e-17,1.0000003422493275,-9.694807958224162,6.143036926597604
chunk1,02358b19-d992-4822-988b-697a1ef086a2,-2.6993831867051834e-18,1.0000111024142204,-4.651528566914231,4.327466160889662,-6.1290789478956735e-18,1.0000111024142204,-2.641401425534962,2.732771142463377,-1.9054871237024475e-17,1.0000111024142204,5.904623387028544e-17,1.0000111024142204,-2.441791201677063,1.168973461839793,-1.2407918195875675e-16,1.0000111024142204,-4.097143200887875,2.481429259873,1.6646196318015298e-17,1.0000111024142204,-3.206196718728815,2.740981637286176,3.548587258680276e-17,1.0000111024142204,-2.7473367439122383,4.141476237057133
chunk1,023690bb-4826-4182-9341-7f21cc75445b,-4.793046525073141e-17,1.0000056240280977,-7.620442048781277,11.027526982067322,-4.5071395890313776e-18,1.0000056240280977,-2.8475169612936533,2.779449832974811,-9.346328334182016e-17,1.0000056240280977,5.525546463962406e-17,1.0000056240280977,-5.017614671657744,1.099301744769818,-1.129301178000907e-16,1.0000056240280977,-3.967790548364969,3.380391278176932,9.648578607308062e-17,1.0000056240280977,-5.584121839229495,3.034402841135664,6.274342910889867e-17,1.0000056240280977,-2.5309961066316773,5.40029791327091
chunk1,0237a6a9-9a88-4fc6-90f2-b35ce11d3238,3.523512423455756e-17,1.0000066437016049,-9.487439346149472,6.46036749090077,4.551420214525128e-17,1.0000066437016049,-3.237867424152014,5.120101730691596,-1.4463546255200896e-16,1.0000066437016049,1.7305938844546703e-16,1.0000066437016049,-13.85141488148276,1.3994828972133015,-1.0724362019095395e-16,1.0000066437016049,-4.721284109624573,3.7216412702102666,4.7521189156947433e-17,1.0000066437016049,-6.798665632518522,5.141780278698459,1.5957280083475965e-16,1.0000066437016049,-2.9948604960016465,6.682505336540243
chunk1,023835fd-4d62-4aa9-a0ec-5b371c8a764d,6.272868742598956e-17,1.000001426626122,-7.266361565681586,11.995260767953964,-2.0327543127302886e-17,1.000001426626122,-3.9923677779244975,2.059060373686487,-4.1022608387982773e-17,1.000001426626122,-2.6921588983634357e-17,1.000001426626122,-3.565457730826186,2.2491236418893306,-1.6210622088824468e-16,1.000001426626122,-5.114384355025565,4.195087492868598,-3.852970995949106e-17,1.000001426626122,-6.526615859540632,7.077511319068726,1.8800168003735133e-17,1.000001426626122,-2.339152555936647,3.112059907575358
chunk1,0238b818-784c-4d3a-901d-7ab8fe214957,8.46743796858826e-18,1.000002363951629,-10.411635780129654,9.183129254898372,-7.628245054909038e-18,1.000002363951629,-4.62969964534502,3.280648266493997,4.071288418049228e-17,1.000002363951629,-2.644233931598773e-17,1.000002363951629,-5.043426226660268,5.641252844188084,-1.8968997933752885e-16,1.000002363951629,-4.49405396213595,4.7821538559984,-8.675534908280589e-17,1.000002363951629,-9.32122618506457,7.052930747767939,-7.995584915934271e-18,1.000002363951629,-3.744544455744786,4.534061095191428
chunk1,0238de6f-b399-49ea-aa5e-8d07245dfd4c,3.527075281133792e-18,1.0000042008952108,-10.805214748519615,11.561122436572,1.3502460358889839e-17,1.0000042008952108,-5.415623307844006,7.577300553253542,-4.864279883297327e-17,1.0000042008952108,8.789681476139328e-17,1.0000042008952108,-21.45018152311431,1.2791914994845766,-2.1019747969891029e-16,1.0000042008952108,-4.527068656370724,4.380958735348393,3.7846625443100155e-17,1.0000042008952108,-8.015150713151977,9.04927450010963,-9.15523805205373e-19,1.0000042008952108,-4.276794701979543,5.315913635804354
chunk1,0238e839-134f-4766-b940-8cecedbe4168,8.150352960654973e-17,1.0000001094646833,-21.432681721731765,27.28554823442001,-1.5887175593625755e-17,1.0000001094646833,-7.214126188530654,3.780438398466772,-6.090578301611428e-17,1.0000001094646833,-4.53697290344175e-18,1.0000001094646833,-9.092579293005054,1.6896357268099265,-1.554365805458464e-16,1.0000001094646833,-7.429912169306807,8.0363890458054,-3.749203072996392e-17,1.0000001094646833,-11.443547013395587,16.123617194608283,4.1395943180212136e-17,1.0000001094646833,-4.217696997458001,8.33068040095655
chunk1,0239e662-9692-4e90-b150-29013d8f67d3,2.147340449105703e-17,1.0000010634083834,-13.278095551363236,13.579848551994406,2.886796182866301e-17,1.0000010634083834,-3.2806457539937504,4.305331791285858,-6.461608178645099e-17,1.0000010634083834,-5.9069742265516035e-18,1.0000010634083834,-14.76076373968523,1.2164631512392896,-1.2082287562670358e-16,1.0000010634083834,-4.745028643091536,4.075649098429913,1.1782032089805612e-16,1.0000010634083834,-6.572408039128789,8.336800119492844,1.1870500821383207e-16,1.0000010634083834,-4.801413713783975,6.647453313709294
chunk1,0239ecda-c685-49ce-b03e-011336e81299,2.079505365157731e-18,1.0000036159499552,-15.096959430862972,10.343306828354264,4.6149764047838306e-17,1.0000036159499552,-4.259100572017864,4.457495198981323,-6.44510170568751e-17,1.0000036159499552,2.2815546026642725e-17,1.0000036159499552,-4.746109139631561,0.7974505011615521,-8.435124108317508e-17,1.0000036159499552,-3.8535148982612175,3.778217765121565,-9.705830350080784e-18,1.0000036159499552,-4.706166441846687,3.7765858007251927,-1.6565387912715945e-17,1.0000036159499552,-3.907168012159059,4.09377075446605
chunk1,023a001b-b94c-4a8d-9997-6df7c3a73272,4.9890277115747364e-17,1.0000047278976694,-14.904737606115798,10.34637662367222,3.8442768726601575e-17,1.0000047278976694,-3.5899381913898467,4.453490687578719,-9.309408723075902e-17,1.0000047278976694,8.552562695017844e-18,1.0000047278976694,-6.872275230719461,0.9036186715934972,-9.969602919204819e-17,1.0000047278976694,-4.193390866891879,3.164872571596868,1.4463587502894306e-16,1.0000047278976694,-4.898783437340242,4.183624228623262,1.2037061107517966e-16,1.0000047278976694,-5.187106907985165,4.166506854570314
chunk1,023a005a-670c-4899-96bb-70457c160e9c,-1.4887883507426953e-17,1.0000033672017712,-9.11154652965493,11.897925841914562,-2.7743986804863558e-18,1.0000033672017712,-2.913381603812721,3.229165707984444,-3.52592371280445e-17,1.0000033672017712,-6.0908079096313595e-18,1.0000033672017712,-5.945036314929014,1.4970324771379977,-1.058544405263783e-16,1.0000033672017712,-5.93300667872054,4.281395901483306,4.3038676121641875e-17,1.0000033672017712,-7.8450287650274735,6.916524451325175,2.5408654519341998e-17,1.0000033672017712,-2.8621679296951816,5.440174274303493
chunk1,023bb375-93a4-481c-9266-91137a1021ac,-2.483785052833234e-18,1.0000004547909382,-13.30938621051157,13.555672022646773,5.712614420517252e-18,1.0000004547909382,-4.61192858754819,5.581231256639663,-1.1237938279762665e-16,1.0000004547909382,7.36970344040545e-18,1.0000004547909382,-11.265205013941172,1.47873838840738,-1.0937796678996381e-16,1.0000004547909382,-6.160237965965252,7.436885771608483,-7.265005955638139e-17,1.0000004547909382,-6.536750318058429,8.238802681705202,8.865420812743597e-17,1.0000004547909382,-4.557967042516419,8.66411426271463
chunk1,023bdb83-944e-46c3-95a3-8236514a6060,-5.024377593749234e-17,1.0000187236114118,-6.865377469135986,5.222318611787328,-3.367565645092651e-17,1.0000187236114118,-1.9200207240310707,2.969744157381458,1.6963588369611956e-17,1.0000187236114118,3.710443922403865e-17,1.0000187236114118,-1.372983148642706,2.7394336049839936,-1.1584730865418783e-16,1.0000187236114118,-4.187463813725648,3.012462167573185,-2.4844384179591595e-17,1.0000187236114118,-4.484061880253229,5.315673637351015,-4.349118373473102e-17,1.0000187236114118,-3.649734037963496,2.069580826846296
chunk1,023dd5ec-8f2f-4f04-9dd1-8350a7f8ce85,-5.993132475937504e-18,1.0000035777855296,-10.275911593531802,8.976220395708857,5.226414291838991e-17,1.0000035777855296,-4.286795963908671,4.770906572192914,-1.0833665380444749e-16,1.0000035777855296,2.1895906323142828e-17,1.0000035777855296,-11.73660045490664,1.4677830789926805,-1.8921226458412686e-16,1.0000035777855296,-4.892290835613358,5.153688091226022,-1.1561129102922469e-16,1.0000035777855296,-4.743245412615407,10.515391639597512,6.019983997369992e-17,1.0000035777855296,-3.425180243829265,8.318586210018568
chunk1,023e4be2-9f0f-4e2f-bcb3-edc898208f5a,-4.601747244936831e-18,1.0000000962015538,-17.773559716965444,21.659868624210787,2.4229202762555558e-17,1.0000000962015538,-3.4564930609315025,4.466307459389218,-2.859976397055605e-17,1.0000000962015538,-1.9874026671635593e-17,1.0000000962015538,-12.472208985515994,3.4773014728391782,-1.595087662050218e-16,1.0000000962015538,-10.20888103103993,9.4180023637577,5.182071454760314e-17,1.0000000962015538,-12.698589292179266,12.006842998329024,1.3156911355700003e-17,1.0000000962015538,-4.8395150468757135,5.863428922851789
chunk1,023e666a-cd5e-4e53-b8fb-5cb977bcef4b,-1.4881802758020915e-17,1.00000567876907,-4.37466447959929,10.30132535803306,1.8034283608739805e-17,1.00000567876907,-3.1061007205584144,1.306502442300861,-1.3728367686496448e-17,1.00000567876907,-3.086376632490228e-17,1.00000567876907,-2.11961966734452,1.951365294909078,-2.385041454619481e-16,1.00000567876907,-3.464932688223441,3.677185760534496,1.6685877345157977e-17,1.00000567876907,-4.873705974075777,8.691004624076925,2.9485570606753883e-17,1.00000567876907,-2.0797594994318818,2.935828527511088
